Container Number,Size,Tare (kg),Terminal,Region,Type,Available From,Available To,Price (KRW),Remarks
HMMU6699393,40FT,3900,BCT,부산,외항,2024-06-01,2024-06-05,50000,확정 이후 연락
FSCU2194887,40HQ,3800,KIT,광양,내항,2024-06-06,2024-06-11,50000,빠른 픽업 가능
MSCU8312019,20FT,2400,IFT,인천,내항,2024-06-01,2024-06-05,42000,야간 불가
OOLU6977900,20FT,2300,BCT,부산,외항,2024-06-02,2024-06-05,42000,빠른 픽업 가능
HMMU2689688,20FT,2100,PNCT,평택,내항,2024-06-03,2024-06-07,50000,야간 불가
FSCU5751204,40HQ,4000,GWCT,광양,내항,2024-06-02,2024-06-05,42000,확정 이후 연락
TCLU3585938,20FT,2100,KIT,광양,내항,2024-06-05,2024-06-10,47000,전화 요망
TCLU7807872,40FT,4000,PNC,부산,외항,2024-06-03,2024-06-08,40000,확정 이후 연락
TCLU7237779,40FT,3700,HJIT,인천,외항,2024-06-07,2024-06-12,42000,전화 요망
TCLU6868893,40FT,4000,BPTG,부산,내항,2024-06-04,2024-06-08,42000,전화 요망
HMMU8379184,40FT,3700,BPTG,부산,내항,2024-06-01,2024-06-04,47000,야간 불가
EMCU5298241,40HQ,4100,BPTS,부산,내항,2024-06-02,2024-06-05,40000,빠른 픽업 가능
CMAU1191206,40HQ,3800,UNCT,울산,내항,2024-06-03,2024-06-07,45000,빠른 픽업 가능
TCLU8489742,20FT,2200,BCT,부산,외항,2024-06-03,2024-06-07,40000,확정 이후 연락
FSCU7573263,40HQ,3900,BCT,부산,외항,2024-06-04,2024-06-08,47000,확정 이후 연락
OOLU2839988,40FT,3700,HBCT,부산,내항,2024-06-01,2024-06-06,40000,확정 이후 연락
ONEU3264769,40HQ,4100,BPTG,부산,내항,2024-06-01,2024-06-05,47000,야간 불가
FSCU5370871,40HQ,4000,IFT,인천,내항,2024-06-06,2024-06-09,40000,야간 불가
HMMU8335144,40HQ,3900,TOC,부산,내항,2024-06-04,2024-06-07,47000,야간 불가
CMAU5476257,40HQ,3900,HJIT,인천,외항,2024-06-03,2024-06-06,45000,야간 불가
OOLU5096262,40HQ,4000,HBCT,부산,내항,2024-06-07,2024-06-11,45000,야간 불가
MSCU7506648,40HQ,4200,SNCT,인천,외항,2024-06-05,2024-06-09,50000,전화 요망
EMCU9249627,40HQ,3900,GWCT,광양,내항,2024-06-01,2024-06-04,47000,빠른 픽업 가능
FSCU7486946,20FT,2400,HBCT,부산,내항,2024-06-01,2024-06-05,45000,확정 이후 연락
ONEU9270291,40HQ,4000,BNCT,부산,외항,2024-06-03,2024-06-07,50000,야간 불가
TCLU8046166,20FT,2500,HBCT,부산,내항,2024-06-07,2024-06-11,45000,야간 불가
MSCU6097663,40FT,3700,BPTG,부산,내항,2024-06-04,2024-06-09,40000,전화 요망
HMMU2835119,40HQ,4100,UNCT,울산,내항,2024-06-01,2024-06-05,50000,확정 이후 연락
OOLU5770589,40FT,3800,IFT,인천,내항,2024-06-07,2024-06-12,50000,야간 불가
TCLU3422354,40HQ,3800,PNCT,평택,내항,2024-06-01,2024-06-04,42000,야간 불가
CMAU5313092,40HQ,4000,PNC,부산,외항,2024-06-05,2024-06-09,40000,확정 이후 연락
EMCU5827636,40HQ,4100,BNCT,부산,외항,2024-06-07,2024-06-11,50000,빠른 픽업 가능
MAEU1317021,20FT,2500,BCT,부산,외항,2024-06-05,2024-06-10,45000,야간 불가
FSCU8928365,20FT,2400,GWCT,광양,내항,2024-06-03,2024-06-08,47000,빠른 픽업 가능
MSCU7933203,20FT,2500,BCT,부산,외항,2024-06-07,2024-06-12,50000,전화 요망
OOLU4315903,40HQ,4200,UNCT,울산,내항,2024-06-07,2024-06-12,40000,야간 불가
MAEU1912177,20FT,2400,E1CT,인천,내항,2024-06-04,2024-06-09,40000,전화 요망
ONEU5244970,40FT,3600,PCTC,평택,내항,2024-06-07,2024-06-10,50000,빠른 픽업 가능
HMMU8081642,20FT,2300,BPTS,부산,내항,2024-06-07,2024-06-11,47000,야간 불가
OOLU6177668,40HQ,3900,PNCT,평택,내항,2024-06-05,2024-06-08,47000,확정 이후 연락
MAEU4629983,40HQ,3800,UNCT,울산,내항,2024-06-06,2024-06-10,50000,야간 불가
TRIU5858509,40HQ,4100,UNCT,울산,내항,2024-06-07,2024-06-10,40000,전화 요망
ONEU4791184,20FT,2500,GWCT,광양,내항,2024-06-05,2024-06-08,50000,야간 불가
EMCU4495682,20FT,2300,PNCT,평택,내항,2024-06-07,2024-06-11,47000,야간 불가
MAEU4352698,20FT,2200,E1CT,인천,내항,2024-06-07,2024-06-12,42000,전화 요망
FSCU9749569,40FT,3600,JUCT,울산,내항,2024-06-04,2024-06-08,50000,빠른 픽업 가능
MAEU4109243,20FT,2200,KIT,광양,내항,2024-06-05,2024-06-08,40000,빠른 픽업 가능
CMAU5999786,40FT,3900,E1CT,인천,내항,2024-06-06,2024-06-11,45000,빠른 픽업 가능
ONEU4462224,40HQ,3900,IGCT,군산,내항,2024-06-07,2024-06-10,40000,야간 불가
TRIU4676320,40HQ,4100,TOC,부산,내항,2024-06-02,2024-06-06,50000,전화 요망
HMMU8683131,20FT,2100,BCT,부산,외항,2024-06-07,2024-06-10,40000,야간 불가
CMAU8593781,20FT,2400,SNCT,인천,외항,2024-06-06,2024-06-09,40000,야간 불가
ONEU1918215,40HQ,3900,SNCT,인천,외항,2024-06-03,2024-06-07,40000,전화 요망
MAEU6441377,20FT,2300,ICT,인천,내항,2024-06-06,2024-06-10,45000,빠른 픽업 가능
MSCU6036037,20FT,2400,HJIT,인천,외항,2024-06-02,2024-06-07,40000,확정 이후 연락
TCLU2632118,40HQ,4100,PNIT,부산,외항,2024-06-06,2024-06-10,45000,야간 불가
ONEU8310028,20FT,2100,BNCT,부산,외항,2024-06-01,2024-06-04,40000,야간 불가
CMAU2575748,40FT,3700,UNCT,울산,내항,2024-06-04,2024-06-07,42000,야간 불가
EMCU6923336,40HQ,4000,BNCT,부산,외항,2024-06-02,2024-06-07,45000,야간 불가
CMAU8451084,40HQ,3800,HJIT,인천,외항,2024-06-06,2024-06-11,47000,빠른 픽업 가능
MAEU2567848,40FT,3900,PNC,부산,외항,2024-06-04,2024-06-08,45000,빠른 픽업 가능
MAEU3170606,40FT,3700,PNC,부산,외항,2024-06-01,2024-06-05,47000,야간 불가
HMMU4395890,40FT,3600,PNC,부산,외항,2024-06-02,2024-06-05,50000,확정 이후 연락
EMCU2448128,20FT,2100,ICT,인천,내항,2024-06-02,2024-06-06,42000,확정 이후 연락
HMMU4442506,40FT,3700,ICT,인천,내항,2024-06-06,2024-06-10,45000,야간 불가
YMLU8120097,40FT,3600,IFT,인천,내항,2024-06-07,2024-06-11,42000,확정 이후 연락
HMMU9168085,40FT,3600,BPTS,부산,내항,2024-06-01,2024-06-05,42000,확정 이후 연락
HMMU1504108,20FT,2200,ICT,인천,내항,2024-06-04,2024-06-07,42000,빠른 픽업 가능
TCLU5582357,40FT,3800,GWCT,광양,내항,2024-06-01,2024-06-05,45000,야간 불가
FSCU5342909,40HQ,4200,PNIT,부산,외항,2024-06-01,2024-06-06,50000,야간 불가
OOLU2974844,40HQ,3800,UNCT,울산,내항,2024-06-04,2024-06-07,47000,빠른 픽업 가능
EMCU2440678,40HQ,4000,PNIT,부산,외항,2024-06-04,2024-06-09,42000,전화 요망
FSCU1272664,40FT,3600,TOC,부산,내항,2024-06-05,2024-06-08,45000,전화 요망
FSCU7196131,40HQ,4100,HBCT,부산,내항,2024-06-03,2024-06-07,40000,확정 이후 연락
OOLU9183858,40FT,3600,IGCT,군산,내항,2024-06-01,2024-06-06,45000,확정 이후 연락
FSCU2800236,40HQ,4100,SNCT,인천,외항,2024-06-07,2024-06-10,45000,빠른 픽업 가능
EMCU4237812,40FT,3800,DGT,부산,외항,2024-06-01,2024-06-05,45000,빠른 픽업 가능
YMLU7694831,40FT,3900,BPTS,부산,내항,2024-06-07,2024-06-10,45000,빠른 픽업 가능
CMAU1969021,40HQ,4000,JUCT,울산,내항,2024-06-01,2024-06-05,42000,야간 불가
YMLU1431555,20FT,2500,PNIT,부산,외항,2024-06-03,2024-06-07,45000,전화 요망
CMAU6560045,40FT,3600,HBCT,부산,내항,2024-06-03,2024-06-06,45000,확정 이후 연락
HMMU5266379,40FT,3900,BPTG,부산,내항,2024-06-05,2024-06-09,47000,전화 요망
FSCU6469778,20FT,2400,DGT,부산,외항,2024-06-02,2024-06-05,42000,전화 요망
ONEU8033489,40FT,4000,TOC,부산,내항,2024-06-04,2024-06-08,45000,전화 요망
MAEU3341032,20FT,2400,ICT,인천,내항,2024-06-03,2024-06-07,42000,전화 요망
ONEU4123703,40FT,4000,KIT,광양,내항,2024-06-05,2024-06-09,47000,빠른 픽업 가능
MAEU5278931,20FT,2200,JUCT,울산,내항,2024-06-02,2024-06-06,40000,빠른 픽업 가능
ONEU5281120,20FT,2500,IFT,인천,내항,2024-06-07,2024-06-10,47000,확정 이후 연락
YMLU2972980,40HQ,4200,ICT,인천,내항,2024-06-01,2024-06-05,42000,빠른 픽업 가능
FSCU8221687,40FT,3900,GWCT,광양,내항,2024-06-07,2024-06-10,45000,전화 요망
OOLU1123443,20FT,2300,GWCT,광양,내항,2024-06-06,2024-06-11,47000,빠른 픽업 가능
HMMU3268905,20FT,2300,IFT,인천,내항,2024-06-06,2024-06-10,47000,전화 요망
TRIU8047680,20FT,2100,PNCT,평택,내항,2024-06-07,2024-06-12,47000,빠른 픽업 가능
EMCU9753308,40HQ,4100,ICT,인천,내항,2024-06-07,2024-06-12,47000,야간 불가
TRIU1824440,40HQ,4200,BPTS,부산,내항,2024-06-05,2024-06-08,45000,전화 요망
HMMU2460577,40HQ,4100,PNIT,부산,외항,2024-06-02,2024-06-07,40000,빠른 픽업 가능
OOLU8691861,40FT,4000,PNC,부산,외항,2024-06-04,2024-06-07,50000,빠른 픽업 가능
TRIU9289943,40FT,4000,PNC,부산,외항,2024-06-02,2024-06-06,47000,야간 불가
CMAU3714316,40HQ,4000,PNC,부산,외항,2024-06-03,2024-06-08,50000,확정 이후 연락
TRIU8312765,40HQ,4200,GWCT,광양,내항,2024-06-06,2024-06-09,50000,야간 불가
HMMU3383753,40HQ,4000,PNC,부산,외항,2024-06-05,2024-06-10,47000,빠른 픽업 가능
YMLU3183161,20FT,2300,SNCT,인천,외항,2024-06-07,2024-06-12,40000,확정 이후 연락
YMLU1425704,20FT,2400,ICT,인천,내항,2024-06-04,2024-06-07,42000,확정 이후 연락
HMMU8548899,40HQ,4200,SNCT,인천,외항,2024-06-02,2024-06-05,50000,전화 요망
TRIU4123925,40HQ,4000,UNCT,울산,내항,2024-06-05,2024-06-09,50000,야간 불가
OOLU5411521,20FT,2500,TOC,부산,내항,2024-06-05,2024-06-09,42000,야간 불가
EMCU9851152,40FT,3600,BPTS,부산,내항,2024-06-07,2024-06-11,50000,야간 불가
MAEU7314990,20FT,2200,IFT,인천,내항,2024-06-02,2024-06-07,45000,야간 불가
MSCU8514172,20FT,2500,BNCT,부산,외항,2024-06-01,2024-06-04,40000,전화 요망
OOLU8147799,40HQ,4000,IFT,인천,내항,2024-06-01,2024-06-05,50000,확정 이후 연락
MSCU4305104,40HQ,4200,HBCT,부산,내항,2024-06-02,2024-06-06,47000,확정 이후 연락
CMAU2403513,20FT,2200,PNC,부산,외항,2024-06-05,2024-06-08,42000,전화 요망
YMLU9854194,40FT,3900,ICT,인천,내항,2024-06-06,2024-06-09,45000,야간 불가
TCLU1837906,20FT,2400,GWCT,광양,내항,2024-06-07,2024-06-11,50000,야간 불가
TCLU4477615,40FT,3800,PNCT,평택,내항,2024-06-03,2024-06-08,45000,확정 이후 연락
YMLU3137422,40FT,4000,GWCT,광양,내항,2024-06-04,2024-06-08,50000,빠른 픽업 가능
TCLU9566694,40HQ,3800,JUCT,울산,내항,2024-06-03,2024-06-07,40000,야간 불가
MSCU2426006,20FT,2300,KIT,광양,내항,2024-06-01,2024-06-05,45000,확정 이후 연락
CMAU4053097,40FT,4000,PCTC,평택,내항,2024-06-06,2024-06-09,42000,확정 이후 연락
MAEU8045789,40HQ,4000,IGCT,군산,내항,2024-06-04,2024-06-08,42000,빠른 픽업 가능
HMMU4583736,40FT,3700,JUCT,울산,내항,2024-06-03,2024-06-06,42000,빠른 픽업 가능
CMAU7974416,20FT,2500,TOC,부산,내항,2024-06-01,2024-06-05,45000,빠른 픽업 가능
YMLU1996106,40FT,4000,ICT,인천,내항,2024-06-07,2024-06-11,50000,전화 요망
ONEU9694863,40HQ,4100,PNCT,평택,내항,2024-06-05,2024-06-08,45000,야간 불가
ONEU6988298,40FT,3700,TOC,부산,내항,2024-06-05,2024-06-09,47000,전화 요망
TRIU7775841,40FT,3900,DGT,부산,외항,2024-06-07,2024-06-11,45000,전화 요망
MSCU3759630,40HQ,4000,JUCT,울산,내항,2024-06-05,2024-06-08,40000,야간 불가
TRIU4231949,40FT,3800,ICT,인천,내항,2024-06-04,2024-06-09,50000,전화 요망
MAEU8052986,40FT,4000,BCT,부산,외항,2024-06-03,2024-06-07,40000,야간 불가
EMCU5829051,40FT,3900,PNIT,부산,외항,2024-06-03,2024-06-06,50000,빠른 픽업 가능
OOLU5003358,20FT,2400,BNCT,부산,외항,2024-06-05,2024-06-10,47000,전화 요망
MSCU6228471,20FT,2300,UNCT,울산,내항,2024-06-01,2024-06-06,47000,확정 이후 연락
CMAU6286767,40FT,4000,E1CT,인천,내항,2024-06-04,2024-06-08,45000,야간 불가
TCLU6232848,20FT,2500,UNCT,울산,내항,2024-06-04,2024-06-07,50000,야간 불가
MSCU9462395,40FT,3800,HBCT,부산,내항,2024-06-07,2024-06-10,40000,빠른 픽업 가능
TRIU6249070,20FT,2400,BPTS,부산,내항,2024-06-02,2024-06-07,47000,확정 이후 연락
ONEU1279160,40FT,3900,PNCT,평택,내항,2024-06-01,2024-06-06,45000,전화 요망
HMMU7923877,40HQ,4100,IFT,인천,내항,2024-06-03,2024-06-07,40000,확정 이후 연락
ONEU2821484,40HQ,4100,JUCT,울산,내항,2024-06-04,2024-06-07,42000,야간 불가
FSCU7216121,40FT,3900,PNC,부산,외항,2024-06-02,2024-06-06,47000,확정 이후 연락
CMAU4203408,20FT,2400,BPTG,부산,내항,2024-06-06,2024-06-11,40000,확정 이후 연락
OOLU2819011,40HQ,3800,SNCT,인천,외항,2024-06-01,2024-06-04,42000,확정 이후 연락
MAEU3354651,20FT,2100,GWCT,광양,내항,2024-06-06,2024-06-11,45000,야간 불가
MAEU9492869,40FT,3700,PNCT,평택,내항,2024-06-02,2024-06-07,45000,빠른 픽업 가능
OOLU8355305,40FT,3700,BCT,부산,외항,2024-06-02,2024-06-05,42000,빠른 픽업 가능
TCLU1588328,40FT,3700,HBCT,부산,내항,2024-06-04,2024-06-09,40000,전화 요망
OOLU3910901,40HQ,3900,IFT,인천,내항,2024-06-05,2024-06-10,50000,전화 요망
HMMU1726131,40FT,3900,UNCT,울산,내항,2024-06-04,2024-06-07,45000,전화 요망
ONEU5267410,40HQ,3800,DGT,부산,외항,2024-06-02,2024-06-06,45000,전화 요망
CMAU3518010,40HQ,3900,PCTC,평택,내항,2024-06-01,2024-06-04,40000,전화 요망
HMMU7495875,40HQ,3800,DGT,부산,외항,2024-06-04,2024-06-07,45000,확정 이후 연락
MSCU3820918,40FT,3800,PNCT,평택,내항,2024-06-01,2024-06-05,45000,확정 이후 연락
FSCU6274316,40HQ,4100,PNCT,평택,내항,2024-06-07,2024-06-11,50000,전화 요망
TRIU9747229,40HQ,4000,BCT,부산,외항,2024-06-02,2024-06-06,45000,전화 요망
EMCU9497447,40FT,3900,SNCT,인천,외항,2024-06-01,2024-06-05,42000,전화 요망
TRIU1293173,40FT,3600,IGCT,군산,내항,2024-06-07,2024-06-11,50000,빠른 픽업 가능
EMCU4485642,40HQ,4100,JUCT,울산,내항,2024-06-01,2024-06-06,50000,야간 불가
TCLU7679098,40FT,3900,SNCT,인천,외항,2024-06-03,2024-06-06,47000,빠른 픽업 가능
ONEU4743437,40FT,4000,KIT,광양,내항,2024-06-04,2024-06-08,42000,전화 요망
EMCU3018757,20FT,2200,TOC,부산,내항,2024-06-07,2024-06-11,47000,야간 불가
YMLU5958709,20FT,2300,SNCT,인천,외항,2024-06-03,2024-06-08,40000,야간 불가
YMLU6314656,40HQ,3900,BPTS,부산,내항,2024-06-01,2024-06-05,45000,확정 이후 연락
HMMU1304063,40HQ,3900,IGCT,군산,내항,2024-06-06,2024-06-11,50000,빠른 픽업 가능
HMMU1032763,20FT,2500,HJIT,인천,외항,2024-06-05,2024-06-09,42000,야간 불가
CMAU7778905,40HQ,4100,JUCT,울산,내항,2024-06-01,2024-06-06,45000,확정 이후 연락
OOLU4011216,40FT,3600,IFT,인천,내항,2024-06-03,2024-06-06,47000,전화 요망
TCLU7982105,20FT,2300,IGCT,군산,내항,2024-06-02,2024-06-05,50000,확정 이후 연락
YMLU2945159,40HQ,4100,BNCT,부산,외항,2024-06-03,2024-06-06,42000,확정 이후 연락
TRIU2256738,40FT,3900,DGT,부산,외항,2024-06-07,2024-06-11,42000,빠른 픽업 가능
FSCU9115698,20FT,2200,IFT,인천,내항,2024-06-04,2024-06-07,50000,확정 이후 연락
OOLU5045215,40HQ,3800,GWCT,광양,내항,2024-06-07,2024-06-12,40000,빠른 픽업 가능
YMLU1102730,40HQ,3900,IFT,인천,내항,2024-06-03,2024-06-07,45000,전화 요망
YMLU9570981,20FT,2400,IFT,인천,내항,2024-06-04,2024-06-07,42000,확정 이후 연락
FSCU9164111,40HQ,4200,HBCT,부산,내항,2024-06-04,2024-06-07,40000,야간 불가
MSCU3414583,40FT,3800,BPTS,부산,내항,2024-06-02,2024-06-05,47000,전화 요망
EMCU1364741,40FT,4000,HJIT,인천,외항,2024-06-05,2024-06-09,47000,야간 불가
FSCU7777607,20FT,2300,E1CT,인천,내항,2024-06-02,2024-06-06,45000,전화 요망
EMCU5386790,40FT,3900,ICT,인천,내항,2024-06-01,2024-06-05,45000,전화 요망
MAEU9585620,20FT,2400,PCTC,평택,내항,2024-06-05,2024-06-10,42000,확정 이후 연락
FSCU8644591,40FT,3700,PNCT,평택,내항,2024-06-04,2024-06-08,47000,확정 이후 연락
OOLU7709757,40HQ,3900,PNCT,평택,내항,2024-06-07,2024-06-10,50000,야간 불가
TRIU8863517,40FT,3800,SNCT,인천,외항,2024-06-02,2024-06-05,50000,빠른 픽업 가능
YMLU9832091,40FT,3900,BNCT,부산,외항,2024-06-07,2024-06-11,50000,빠른 픽업 가능
FSCU5182179,40HQ,3900,HBCT,부산,내항,2024-06-06,2024-06-09,47000,전화 요망
ONEU2573034,20FT,2200,PCTC,평택,내항,2024-06-03,2024-06-06,50000,빠른 픽업 가능
TCLU4794000,40FT,3600,TOC,부산,내항,2024-06-02,2024-06-05,47000,야간 불가
CMAU6447370,40HQ,3800,BNCT,부산,외항,2024-06-01,2024-06-04,42000,확정 이후 연락
YMLU2418794,20FT,2300,IGCT,군산,내항,2024-06-05,2024-06-09,50000,확정 이후 연락
ONEU3112425,40HQ,3900,ICT,인천,내항,2024-06-03,2024-06-07,40000,야간 불가
CMAU6023739,20FT,2500,TOC,부산,내항,2024-06-02,2024-06-06,50000,전화 요망
ONEU3256965,20FT,2300,ICT,인천,내항,2024-06-05,2024-06-08,45000,전화 요망
TRIU3919655,40HQ,3800,PNC,부산,외항,2024-06-04,2024-06-07,42000,확정 이후 연락
EMCU3871366,40FT,3900,KIT,광양,내항,2024-06-06,2024-06-09,50000,전화 요망
MAEU4199382,20FT,2300,BCT,부산,외항,2024-06-03,2024-06-06,42000,빠른 픽업 가능
ONEU2403745,40HQ,4000,PNIT,부산,외항,2024-06-06,2024-06-11,47000,확정 이후 연락
OOLU4279104,20FT,2200,E1CT,인천,내항,2024-06-03,2024-06-07,42000,야간 불가
CMAU1963477,40HQ,3800,PNC,부산,외항,2024-06-07,2024-06-11,42000,야간 불가
FSCU5572229,40FT,4000,HJIT,인천,외항,2024-06-05,2024-06-10,47000,전화 요망
HMMU2057600,40FT,3800,E1CT,인천,내항,2024-06-02,2024-06-06,45000,야간 불가
TCLU8560514,40HQ,3800,PNCT,평택,내항,2024-06-07,2024-06-12,47000,확정 이후 연락
MAEU1930946,20FT,2500,GWCT,광양,내항,2024-06-01,2024-06-06,45000,전화 요망
FSCU9428440,20FT,2400,IFT,인천,내항,2024-06-05,2024-06-08,50000,전화 요망
MAEU7697892,40FT,3800,DGT,부산,외항,2024-06-04,2024-06-07,42000,야간 불가
ONEU7544955,40FT,3900,BPTG,부산,내항,2024-06-02,2024-06-05,45000,야간 불가
MAEU1600090,20FT,2300,IGCT,군산,내항,2024-06-07,2024-06-10,40000,빠른 픽업 가능
YMLU4900545,40FT,3600,IGCT,군산,내항,2024-06-07,2024-06-12,40000,확정 이후 연락
FSCU1216768,40HQ,3900,TOC,부산,내항,2024-06-02,2024-06-05,50000,야간 불가
TRIU7965712,40FT,3700,PNIT,부산,외항,2024-06-02,2024-06-05,45000,야간 불가
TCLU9177407,20FT,2400,PNCT,평택,내항,2024-06-02,2024-06-06,45000,전화 요망
TRIU1229279,40FT,3800,E1CT,인천,내항,2024-06-07,2024-06-11,40000,야간 불가
EMCU6844625,40FT,3600,PNIT,부산,외항,2024-06-04,2024-06-08,40000,확정 이후 연락
MSCU4226667,20FT,2200,ICT,인천,내항,2024-06-02,2024-06-07,47000,전화 요망
TCLU2444582,40FT,3900,PNC,부산,외항,2024-06-03,2024-06-07,47000,빠른 픽업 가능
EMCU2673080,20FT,2500,KIT,광양,내항,2024-06-05,2024-06-08,40000,확정 이후 연락
MAEU9155768,40FT,3700,BNCT,부산,외항,2024-06-05,2024-06-10,50000,전화 요망
YMLU6738213,20FT,2100,ICT,인천,내항,2024-06-07,2024-06-11,47000,확정 이후 연락
OOLU4635405,40FT,3700,SNCT,인천,외항,2024-06-06,2024-06-11,40000,확정 이후 연락
MSCU3122010,40HQ,4100,HJIT,인천,외항,2024-06-05,2024-06-08,47000,확정 이후 연락
YMLU2096883,40HQ,4200,TOC,부산,내항,2024-06-02,2024-06-07,40000,빠른 픽업 가능
OOLU8339758,40HQ,3800,BNCT,부산,외항,2024-06-06,2024-06-11,50000,전화 요망
EMCU8769161,40FT,3600,BCT,부산,외항,2024-06-03,2024-06-08,40000,야간 불가
ONEU6834816,20FT,2300,IGCT,군산,내항,2024-06-07,2024-06-11,40000,확정 이후 연락
HMMU5507298,40FT,3800,HJIT,인천,외항,2024-06-04,2024-06-08,50000,빠른 픽업 가능
OOLU4993285,20FT,2100,E1CT,인천,내항,2024-06-05,2024-06-10,45000,전화 요망
CMAU7574839,20FT,2100,PNIT,부산,외항,2024-06-03,2024-06-06,50000,확정 이후 연락
OOLU1037243,40HQ,4200,SNCT,인천,외항,2024-06-07,2024-06-11,45000,빠른 픽업 가능
TRIU4743875,20FT,2400,DGT,부산,외항,2024-06-02,2024-06-06,40000,전화 요망
MAEU2033982,40HQ,4000,BNCT,부산,외항,2024-06-04,2024-06-08,47000,전화 요망
MSCU3602818,40HQ,4100,SNCT,인천,외항,2024-06-03,2024-06-08,40000,전화 요망
HMMU5018462,20FT,2400,TOC,부산,내항,2024-06-04,2024-06-08,45000,전화 요망
OOLU9809545,40HQ,3800,IFT,인천,내항,2024-06-06,2024-06-09,45000,전화 요망
OOLU8037102,40FT,3900,BCT,부산,외항,2024-06-04,2024-06-07,45000,야간 불가
CMAU3794701,40FT,3900,IGCT,군산,내항,2024-06-04,2024-06-07,45000,빠른 픽업 가능
EMCU6937825,40FT,4000,ICT,인천,내항,2024-06-04,2024-06-07,47000,전화 요망
TCLU2393049,40HQ,4100,GWCT,광양,내항,2024-06-01,2024-06-06,40000,야간 불가
ONEU9298489,20FT,2100,BPTG,부산,내항,2024-06-05,2024-06-09,42000,전화 요망
TCLU5495129,40HQ,4000,HBCT,부산,내항,2024-06-04,2024-06-08,50000,야간 불가
EMCU8405511,40FT,3800,KIT,광양,내항,2024-06-02,2024-06-07,42000,전화 요망
YMLU4448941,20FT,2100,GWCT,광양,내항,2024-06-03,2024-06-06,45000,야간 불가
HMMU6870727,40FT,3800,HJIT,인천,외항,2024-06-04,2024-06-08,45000,확정 이후 연락
HMMU5552726,40FT,3800,DGT,부산,외항,2024-06-01,2024-06-06,47000,빠른 픽업 가능
TCLU3284425,40HQ,4100,BPTS,부산,내항,2024-06-05,2024-06-09,45000,전화 요망
HMMU5776266,40FT,4000,JUCT,울산,내항,2024-06-07,2024-06-12,40000,빠른 픽업 가능
CMAU2824577,40HQ,4000,BPTS,부산,내항,2024-06-07,2024-06-11,42000,야간 불가
MSCU2629071,20FT,2500,IGCT,군산,내항,2024-06-03,2024-06-07,50000,전화 요망
TCLU8329018,40FT,3800,PNCT,평택,내항,2024-06-01,2024-06-04,47000,야간 불가
CMAU2111755,20FT,2400,HBCT,부산,내항,2024-06-07,2024-06-11,45000,전화 요망
EMCU6238014,20FT,2300,IGCT,군산,내항,2024-06-07,2024-06-11,40000,전화 요망
TCLU2515314,20FT,2200,HJIT,인천,외항,2024-06-04,2024-06-07,42000,야간 불가
TCLU5576806,20FT,2200,IGCT,군산,내항,2024-06-03,2024-06-06,50000,빠른 픽업 가능
CMAU9672698,40FT,3800,IGCT,군산,내항,2024-06-01,2024-06-06,42000,빠른 픽업 가능
