Container Number,Size,Tare (kg),Terminal,Region,Type,Available From,Available To,Price (KRW),Remarks
HMMU6889071,40FT,3700,E1CT,인천,내항,2025-06-10,2025-06-14,42000,확정 이후 연락
FSCU5291228,20FT,2300,ICT,인천,내항,2025-06-05,2025-06-08,47000,전화 요망
MAEU2051564,20FT,2200,HBCT,부산,내항,2025-06-28,2025-07-01,42000,빠른 픽업 가능
ONEU6589858,40HQ,4000,BNCT,부산,외항,2025-06-14,,0,가격 문의 필요
ONEU7332489,40HQ,3900,HBCT,부산,내항,2025-06-29,2025-07-04,40000,빠른 픽업 가능
TRIU4039841,40HQ,4200,IGCT,군산,내항,2025-06-20,2025-06-23,40000,확정 이후 연락
HMMU2673048,40HQ,4000,IGCT,군산,내항,2025-06-22,2025-06-26,42000,야간 불가
FSCU7044552,20FT,2200,GWCT,광양,내항,2025-06-28,2025-07-02,42000,확정 이후 연락
MSCU2872445,40HQ,3800,BPTS,부산,내항,2025-06-15,2025-06-19,40000,전화 요망
ONEU2561634,20FT,2400,DGT,부산,외항,2025-06-29,,0,가격 문의 필요
HMMU7902053,20FT,2100,UNCT,울산,내항,2025-06-22,2025-06-25,45000,야간 불가
OOLU9937347,40HQ,4100,HBCT,부산,내항,2025-06-17,2025-06-22,50000,전화 요망
TRIU3741926,40FT,3600,SNCT,인천,외항,2025-06-13,,0,가격 문의 필요
YMLU8370064,20FT,2200,TOC,부산,내항,2025-06-02,2025-06-05,42000,전화 요망
ONEU9447172,40HQ,4200,KIT,광양,내항,2025-06-08,2025-06-12,47000,전화 요망
TRIU2786726,40HQ,4200,DGT,부산,외항,2025-06-12,,0,가격 문의 필요
ONEU7290370,40FT,3800,BCT,부산,외항,2025-06-18,,0,가격 문의 필요
EMCU4641679,40FT,3600,PNC,부산,외항,2025-06-21,,0,가격 문의 필요
TCLU9153846,40HQ,4000,IFT,인천,내항,2025-06-04,2025-06-08,45000,빠른 픽업 가능
OOLU5638831,40HQ,4100,TOC,부산,내항,2025-06-05,2025-06-08,42000,확정 이후 연락
MAEU9100571,20FT,2400,JUCT,울산,내항,2025-06-29,2025-07-02,50000,야간 불가
TRIU8260150,40HQ,4200,SNCT,인천,외항,2025-06-19,,0,가격 문의 필요
FSCU8580877,40FT,3700,KIT,광양,내항,2025-06-11,2025-06-16,42000,야간 불가
EMCU1583082,40FT,3700,JUCT,울산,내항,2025-06-29,2025-07-02,45000,빠른 픽업 가능
MAEU8334592,40FT,4000,PNC,부산,외항,2025-06-17,,0,가격 문의 필요
YMLU9525430,40FT,3700,BCT,부산,외항,2025-06-25,,0,가격 문의 필요
EMCU1305998,40FT,3600,PNC,부산,외항,2025-06-11,,0,가격 문의 필요
EMCU8954740,20FT,2100,PNIT,부산,외항,2025-06-02,,0,가격 문의 필요
HMMU5820820,40HQ,4200,ICT,인천,내항,2025-06-10,2025-06-15,42000,야간 불가
MSCU2050779,40FT,3900,BPTG,부산,내항,2025-06-17,2025-06-22,47000,빠른 픽업 가능
TCLU5641388,20FT,2200,IGCT,군산,내항,2025-06-24,2025-06-29,50000,빠른 픽업 가능
FSCU4852452,40FT,4000,TOC,부산,내항,2025-06-18,2025-06-23,42000,전화 요망
OOLU6178379,20FT,2300,PNC,부산,외항,2025-06-30,,0,가격 문의 필요
YMLU3087586,40HQ,4100,JUCT,울산,내항,2025-06-08,2025-06-12,40000,전화 요망
YMLU2869561,40FT,4000,PNIT,부산,외항,2025-06-13,,0,가격 문의 필요
EMCU8857432,40HQ,4200,BNCT,부산,외항,2025-06-06,,0,가격 문의 필요
TCLU8132304,20FT,2400,PCTC,평택,내항,2025-06-21,2025-06-25,50000,야간 불가
TCLU9367439,40HQ,4200,HBCT,부산,내항,2025-06-06,2025-06-10,42000,확정 이후 연락
MSCU3511626,20FT,2400,BPTS,부산,내항,2025-06-27,2025-07-02,45000,빠른 픽업 가능
MSCU4824247,40HQ,3800,KIT,광양,내항,2025-06-09,2025-06-13,47000,전화 요망
MSCU3011674,40HQ,3800,JUCT,울산,내항,2025-06-27,2025-07-01,40000,확정 이후 연락
FSCU4219555,40HQ,3900,BCT,부산,외항,2025-06-19,,0,가격 문의 필요
MAEU3753926,20FT,2200,JUCT,울산,내항,2025-06-02,2025-06-07,45000,확정 이후 연락
OOLU5099601,40FT,3600,TOC,부산,내항,2025-06-12,2025-06-15,47000,확정 이후 연락
OOLU8330456,40FT,4000,UNCT,울산,내항,2025-06-09,2025-06-12,45000,빠른 픽업 가능
MAEU8104241,40FT,3600,DGT,부산,외항,2025-06-27,,0,가격 문의 필요
EMCU6369551,40FT,3900,PNCT,평택,내항,2025-06-10,2025-06-14,47000,야간 불가
MAEU6952712,40HQ,4100,HBCT,부산,내항,2025-06-03,2025-06-08,40000,빠른 픽업 가능
MSCU1262627,20FT,2100,IGCT,군산,내항,2025-06-25,2025-06-28,47000,확정 이후 연락
CMAU7284082,40HQ,4100,IFT,인천,내항,2025-06-15,2025-06-19,40000,야간 불가
ONEU8585621,40HQ,4100,E1CT,인천,내항,2025-06-16,2025-06-20,40000,야간 불가
FSCU2349949,40HQ,4000,GWCT,광양,내항,2025-06-02,2025-06-05,45000,전화 요망
ONEU5935809,20FT,2300,E1CT,인천,내항,2025-06-10,2025-06-14,40000,확정 이후 연락
YMLU7549373,40FT,3900,BCT,부산,외항,2025-06-19,,0,가격 문의 필요
HMMU2387852,40FT,3800,IFT,인천,내항,2025-06-02,2025-06-07,47000,빠른 픽업 가능
MSCU3245813,40HQ,4000,PCTC,평택,내항,2025-06-19,2025-06-22,47000,빠른 픽업 가능
MAEU4701201,20FT,2500,PNIT,부산,외항,2025-06-23,,0,가격 문의 필요
ONEU6946828,20FT,2300,KIT,광양,내항,2025-06-15,2025-06-20,45000,확정 이후 연락
YMLU1239910,20FT,2200,GWCT,광양,내항,2025-06-07,2025-06-11,47000,야간 불가
OOLU2514935,20FT,2200,IFT,인천,내항,2025-06-20,2025-06-23,50000,빠른 픽업 가능
HMMU8667683,40HQ,4100,BPTS,부산,내항,2025-06-08,2025-06-13,47000,확정 이후 연락
OOLU9973721,40HQ,3900,KIT,광양,내항,2025-06-05,2025-06-09,45000,확정 이후 연락
OOLU1970777,20FT,2300,IFT,인천,내항,2025-06-11,2025-06-14,50000,확정 이후 연락
YMLU8849262,20FT,2200,PNC,부산,외항,2025-06-04,,0,가격 문의 필요
HMMU8792210,40FT,4000,IGCT,군산,내항,2025-06-02,2025-06-06,42000,전화 요망
TRIU7894829,40HQ,4100,HBCT,부산,내항,2025-06-09,2025-06-12,40000,확정 이후 연락
CMAU3183556,40FT,3900,PNCT,평택,내항,2025-06-03,2025-06-06,50000,야간 불가
MAEU9677759,20FT,2300,GWCT,광양,내항,2025-06-23,2025-06-27,45000,야간 불가
YMLU9515946,40FT,3700,DGT,부산,외항,2025-06-17,,0,가격 문의 필요
MAEU4457364,40FT,3600,KIT,광양,내항,2025-06-12,2025-06-15,45000,확정 이후 연락
FSCU7458128,20FT,2300,BPTS,부산,내항,2025-06-02,2025-06-05,47000,확정 이후 연락
ONEU2408214,40FT,3700,TOC,부산,내항,2025-06-19,2025-06-22,40000,야간 불가
ONEU1355026,40FT,4000,UNCT,울산,내항,2025-06-16,2025-06-21,45000,전화 요망
YMLU8341872,40FT,3700,ICT,인천,내항,2025-06-22,2025-06-26,42000,야간 불가
CMAU3042188,40FT,3800,TOC,부산,내항,2025-06-11,2025-06-16,47000,전화 요망
OOLU3808290,40HQ,4100,PCTC,평택,내항,2025-06-19,2025-06-23,42000,확정 이후 연락
YMLU5977626,40HQ,4000,JUCT,울산,내항,2025-06-09,2025-06-14,47000,확정 이후 연락
EMCU9581870,40FT,3900,PCTC,평택,내항,2025-06-10,2025-06-14,42000,빠른 픽업 가능
ONEU5714852,40HQ,4100,KIT,광양,내항,2025-06-08,2025-06-11,42000,빠른 픽업 가능
MAEU9059917,20FT,2100,UNCT,울산,내항,2025-06-06,2025-06-11,45000,전화 요망
YMLU5934853,20FT,2400,SNCT,인천,외항,2025-06-08,,0,가격 문의 필요
FSCU2348984,40HQ,3900,PNIT,부산,외항,2025-06-04,,0,가격 문의 필요
FSCU1321752,40FT,3600,JUCT,울산,내항,2025-06-20,2025-06-24,42000,전화 요망
HMMU2917416,40HQ,4100,BCT,부산,외항,2025-06-30,,0,가격 문의 필요
EMCU5417208,20FT,2300,ICT,인천,내항,2025-06-11,2025-06-15,40000,야간 불가
TRIU2098651,40HQ,4200,IGCT,군산,내항,2025-06-08,2025-06-11,47000,전화 요망
MSCU3373028,40FT,3700,BNCT,부산,외항,2025-06-30,,0,가격 문의 필요
OOLU4339503,40FT,3900,BNCT,부산,외항,2025-06-06,,0,가격 문의 필요
FSCU4665069,40HQ,4100,GWCT,광양,내항,2025-06-11,2025-06-15,45000,야간 불가
EMCU7486239,40FT,3700,BCT,부산,외항,2025-06-03,,0,가격 문의 필요
TCLU9884773,20FT,2400,PNIT,부산,외항,2025-06-10,,0,가격 문의 필요
CMAU2394704,40HQ,4000,IGCT,군산,내항,2025-06-24,2025-06-28,40000,빠른 픽업 가능
OOLU5556107,20FT,2300,UNCT,울산,내항,2025-06-07,2025-06-12,42000,야간 불가
YMLU3766895,40FT,3600,PCTC,평택,내항,2025-06-08,2025-06-13,45000,전화 요망
MAEU1705568,40FT,3700,IGCT,군산,내항,2025-06-03,2025-06-08,40000,야간 불가
TRIU7781595,40FT,3800,HJIT,인천,외항,2025-06-20,,0,가격 문의 필요
TRIU9788259,40HQ,4100,BPTS,부산,내항,2025-06-06,2025-06-10,50000,빠른 픽업 가능
HMMU7036070,20FT,2400,BPTS,부산,내항,2025-06-28,2025-07-03,50000,전화 요망
HMMU6192400,40FT,3900,HBCT,부산,내항,2025-06-24,2025-06-28,42000,빠른 픽업 가능
TCLU4034917,40HQ,4000,PNCT,평택,내항,2025-06-11,2025-06-14,40000,전화 요망
YMLU6089944,40FT,3700,PNIT,부산,외항,2025-06-27,,0,가격 문의 필요
ONEU8471309,20FT,2400,UNCT,울산,내항,2025-06-02,2025-06-07,47000,전화 요망
TCLU3996968,20FT,2500,DGT,부산,외항,2025-06-29,,0,가격 문의 필요
EMCU6630342,20FT,2300,KIT,광양,내항,2025-06-15,2025-06-18,47000,빠른 픽업 가능
YMLU6875518,40FT,3700,UNCT,울산,내항,2025-06-05,2025-06-10,40000,야간 불가
HMMU7837399,20FT,2300,UNCT,울산,내항,2025-06-08,2025-06-13,42000,전화 요망
ONEU6474161,40HQ,3900,HBCT,부산,내항,2025-06-08,2025-06-12,40000,야간 불가
TRIU9782080,40HQ,4100,ICT,인천,내항,2025-06-20,2025-06-25,45000,빠른 픽업 가능
TRIU3626003,40FT,3600,BPTG,부산,내항,2025-06-18,2025-06-21,45000,확정 이후 연락
MAEU5120947,40HQ,4200,BPTG,부산,내항,2025-06-16,2025-06-19,47000,빠른 픽업 가능
EMCU4262052,40HQ,3800,E1CT,인천,내항,2025-06-10,2025-06-13,42000,확정 이후 연락
TCLU8169139,40HQ,3800,BCT,부산,외항,2025-06-02,,0,가격 문의 필요
FSCU7095078,40FT,3600,GWCT,광양,내항,2025-06-08,2025-06-11,50000,빠른 픽업 가능
ONEU2776519,40HQ,4200,BNCT,부산,외항,2025-06-15,,0,가격 문의 필요
MAEU2605073,40HQ,3800,SNCT,인천,외항,2025-06-20,,0,가격 문의 필요
OOLU2039843,40FT,3900,BPTG,부산,내항,2025-06-17,2025-06-20,47000,전화 요망
ONEU3438415,40FT,3900,BCT,부산,외항,2025-06-18,,0,가격 문의 필요
ONEU2046507,40HQ,4200,BNCT,부산,외항,2025-06-13,,0,가격 문의 필요
MSCU4850479,40HQ,4100,IGCT,군산,내항,2025-06-24,2025-06-28,45000,야간 불가
TRIU7483014,20FT,2300,BNCT,부산,외항,2025-06-15,,0,가격 문의 필요
MSCU1062113,20FT,2500,E1CT,인천,내항,2025-06-01,2025-06-04,40000,빠른 픽업 가능
HMMU7691492,40HQ,4200,PNCT,평택,내항,2025-06-12,2025-06-15,40000,확정 이후 연락
TCLU6261704,40FT,3700,IGCT,군산,내항,2025-06-20,2025-06-24,50000,야간 불가
TRIU5415511,40FT,4000,BPTG,부산,내항,2025-06-21,2025-06-26,50000,야간 불가
ONEU1941954,20FT,2100,BCT,부산,외항,2025-06-12,,0,가격 문의 필요
MSCU3456087,40HQ,3800,BPTS,부산,내항,2025-06-06,2025-06-11,47000,빠른 픽업 가능
MSCU3368896,40FT,3600,SNCT,인천,외항,2025-06-08,,0,가격 문의 필요
TRIU2891891,40HQ,4200,DGT,부산,외항,2025-06-11,,0,가격 문의 필요
MAEU3197022,40HQ,4200,PNIT,부산,외항,2025-06-01,,0,가격 문의 필요
ONEU8054049,40FT,3600,BPTS,부산,내항,2025-06-07,2025-06-10,42000,야간 불가
ONEU1193109,40HQ,4200,BPTG,부산,내항,2025-06-07,2025-06-11,42000,빠른 픽업 가능
EMCU4088985,40HQ,3800,HJIT,인천,외항,2025-06-27,,0,가격 문의 필요
YMLU1939739,20FT,2300,IFT,인천,내항,2025-06-06,2025-06-11,50000,야간 불가
YMLU5976475,40HQ,3900,ICT,인천,내항,2025-06-02,2025-06-05,40000,확정 이후 연락
EMCU4510342,20FT,2100,GWCT,광양,내항,2025-06-20,2025-06-23,47000,전화 요망
MSCU6102265,20FT,2200,BCT,부산,외항,2025-06-07,,0,가격 문의 필요
TCLU7213277,40FT,3900,GWCT,광양,내항,2025-06-16,2025-06-21,42000,야간 불가
YMLU5973646,40FT,3600,TOC,부산,내항,2025-06-28,2025-07-01,45000,빠른 픽업 가능
TCLU2512843,40HQ,3900,DGT,부산,외항,2025-06-23,,0,가격 문의 필요
EMCU3462394,40FT,3600,HBCT,부산,내항,2025-06-17,2025-06-20,40000,전화 요망
HMMU4233267,40FT,3900,BPTS,부산,내항,2025-06-13,2025-06-18,45000,전화 요망
MAEU5173192,40HQ,4100,BNCT,부산,외항,2025-06-02,,0,가격 문의 필요
ONEU3014907,40HQ,3800,E1CT,인천,내항,2025-06-14,2025-06-18,40000,전화 요망
HMMU3626497,40HQ,3800,KIT,광양,내항,2025-06-29,2025-07-04,45000,확정 이후 연락
EMCU9075124,20FT,2100,IFT,인천,내항,2025-06-11,2025-06-16,40000,확정 이후 연락
TCLU4377839,20FT,2100,DGT,부산,외항,2025-06-14,,0,가격 문의 필요
MAEU9590235,40HQ,4200,E1CT,인천,내항,2025-06-18,2025-06-22,42000,전화 요망
HMMU8194863,20FT,2400,IFT,인천,내항,2025-06-03,2025-06-08,50000,전화 요망
MSCU4857577,20FT,2400,HJIT,인천,외항,2025-06-25,,0,가격 문의 필요
ONEU3336346,20FT,2100,PNIT,부산,외항,2025-06-09,,0,가격 문의 필요
MAEU6667429,40FT,3600,DGT,부산,외항,2025-06-30,,0,가격 문의 필요
EMCU2763853,40HQ,3800,HBCT,부산,내항,2025-06-21,2025-06-26,47000,야간 불가
ONEU2537656,20FT,2500,UNCT,울산,내항,2025-06-16,2025-06-21,42000,야간 불가
HMMU3887852,40FT,3600,JUCT,울산,내항,2025-06-02,2025-06-06,47000,야간 불가
TRIU7307093,20FT,2100,BCT,부산,외항,2025-06-16,,0,가격 문의 필요
FSCU9315154,40HQ,3900,JUCT,울산,내항,2025-06-15,2025-06-19,45000,야간 불가
ONEU4202997,40FT,4000,ICT,인천,내항,2025-06-24,2025-06-29,42000,전화 요망
MSCU4541551,20FT,2100,HBCT,부산,내항,2025-06-14,2025-06-19,45000,확정 이후 연락
TCLU3417577,20FT,2100,HJIT,인천,외항,2025-06-09,,0,가격 문의 필요
MSCU3927214,20FT,2100,GWCT,광양,내항,2025-06-22,2025-06-26,40000,전화 요망
HMMU5786605,40HQ,4000,HBCT,부산,내항,2025-06-19,2025-06-22,50000,빠른 픽업 가능
TRIU1665762,20FT,2100,PNIT,부산,외항,2025-06-08,,0,가격 문의 필요
ONEU3102150,40FT,4000,KIT,광양,내항,2025-06-02,2025-06-05,40000,빠른 픽업 가능
ONEU4538733,40FT,3800,TOC,부산,내항,2025-06-29,2025-07-02,45000,확정 이후 연락
OOLU7257947,40FT,3800,KIT,광양,내항,2025-06-03,2025-06-06,45000,확정 이후 연락
OOLU6182029,40FT,3600,BPTG,부산,내항,2025-06-10,2025-06-15,42000,야간 불가
TRIU1468001,40FT,3600,IGCT,군산,내항,2025-06-25,2025-06-30,47000,야간 불가
TRIU3497878,40HQ,4000,DGT,부산,외항,2025-06-23,,0,가격 문의 필요
MSCU9127179,40FT,3700,PNCT,평택,내항,2025-06-16,2025-06-19,50000,전화 요망
YMLU3685929,20FT,2400,UNCT,울산,내항,2025-06-10,2025-06-15,42000,확정 이후 연락
OOLU4538890,40FT,3900,JUCT,울산,내항,2025-06-01,2025-06-05,50000,빠른 픽업 가능
OOLU5944027,40FT,3700,HBCT,부산,내항,2025-06-25,2025-06-28,42000,야간 불가
FSCU2892492,20FT,2200,PNIT,부산,외항,2025-06-19,,0,가격 문의 필요
CMAU8738307,20FT,2200,BPTG,부산,내항,2025-06-18,2025-06-22,45000,빠른 픽업 가능
FSCU8721700,40FT,3900,SNCT,인천,외항,2025-06-09,,0,가격 문의 필요
FSCU2615935,20FT,2500,TOC,부산,내항,2025-06-14,2025-06-18,45000,확정 이후 연락
HMMU9697421,40FT,3900,ICT,인천,내항,2025-06-11,2025-06-15,42000,확정 이후 연락
HMMU1926168,40HQ,4000,IFT,인천,내항,2025-06-16,2025-06-19,50000,빠른 픽업 가능
YMLU4151155,40FT,3700,TOC,부산,내항,2025-06-08,2025-06-12,42000,확정 이후 연락
CMAU6197002,40FT,3900,SNCT,인천,외항,2025-06-02,,0,가격 문의 필요
ONEU2700420,40FT,3700,HJIT,인천,외항,2025-06-15,,0,가격 문의 필요
HMMU1498969,40HQ,4000,ICT,인천,내항,2025-06-25,2025-06-28,50000,빠른 픽업 가능
CMAU5767447,40HQ,4000,KIT,광양,내항,2025-06-27,2025-07-02,45000,전화 요망
MSCU5116420,20FT,2200,HJIT,인천,외항,2025-06-28,,0,가격 문의 필요
MSCU9272820,20FT,2400,PNIT,부산,외항,2025-06-30,,0,가격 문의 필요
MSCU6046805,40HQ,4100,BPTS,부산,내항,2025-06-06,2025-06-10,40000,확정 이후 연락
YMLU3950116,20FT,2300,DGT,부산,외항,2025-06-13,,0,가격 문의 필요
HMMU1599647,20FT,2400,HBCT,부산,내항,2025-06-19,2025-06-22,42000,전화 요망
YMLU4330507,20FT,2300,IFT,인천,내항,2025-06-04,2025-06-09,50000,야간 불가
OOLU9299771,40HQ,3800,HBCT,부산,내항,2025-06-16,2025-06-21,47000,야간 불가
TRIU3621034,40FT,4000,IFT,인천,내항,2025-06-05,2025-06-10,50000,야간 불가
OOLU6371060,40FT,3900,UNCT,울산,내항,2025-06-17,2025-06-22,50000,전화 요망
OOLU8619244,40HQ,4200,PNCT,평택,내항,2025-06-27,2025-07-01,40000,확정 이후 연락
HMMU3183300,40FT,3800,IFT,인천,내항,2025-06-07,2025-06-12,40000,야간 불가
MAEU5764193,40FT,3900,HBCT,부산,내항,2025-06-25,2025-06-30,47000,확정 이후 연락
TRIU9522541,40FT,3800,KIT,광양,내항,2025-06-22,2025-06-25,47000,확정 이후 연락
EMCU6567522,20FT,2200,SNCT,인천,외항,2025-06-17,,0,가격 문의 필요
TCLU7546540,40HQ,3800,BCT,부산,외항,2025-06-26,,0,가격 문의 필요
MSCU9543546,20FT,2400,ICT,인천,내항,2025-06-27,2025-07-01,40000,야간 불가
YMLU3489313,20FT,2100,ICT,인천,내항,2025-06-07,2025-06-11,40000,빠른 픽업 가능
EMCU1435321,20FT,2500,IGCT,군산,내항,2025-06-06,2025-06-11,42000,빠른 픽업 가능
FSCU9264460,40HQ,3800,HJIT,인천,외항,2025-06-14,,0,가격 문의 필요
TRIU8512585,40FT,3800,E1CT,인천,내항,2025-06-25,2025-06-28,40000,야간 불가
MSCU6499205,40FT,3800,IGCT,군산,내항,2025-06-29,2025-07-02,45000,전화 요망
CMAU7448881,40FT,4000,PCTC,평택,내항,2025-06-19,2025-06-24,40000,확정 이후 연락
FSCU3006660,40FT,3600,BPTG,부산,내항,2025-06-03,2025-06-07,45000,빠른 픽업 가능
FSCU3165943,40FT,3800,IFT,인천,내항,2025-06-14,2025-06-18,42000,전화 요망
HMMU3184225,40HQ,4100,BPTG,부산,내항,2025-06-21,2025-06-25,50000,빠른 픽업 가능
EMCU7183351,20FT,2200,PCTC,평택,내항,2025-06-21,2025-06-24,45000,빠른 픽업 가능
HMMU4615008,40FT,3600,IFT,인천,내항,2025-06-21,2025-06-26,40000,야간 불가
ONEU2660304,40FT,3700,IGCT,군산,내항,2025-06-03,2025-06-07,40000,야간 불가
OOLU7363014,40HQ,4200,KIT,광양,내항,2025-06-14,2025-06-18,47000,전화 요망
CMAU5095845,20FT,2100,ICT,인천,내항,2025-06-06,2025-06-09,42000,빠른 픽업 가능
TCLU1499988,20FT,2500,BCT,부산,외항,2025-06-01,,0,가격 문의 필요
YMLU6320026,40HQ,4100,GWCT,광양,내항,2025-06-08,2025-06-12,40000,야간 불가
MSCU7178857,20FT,2200,ICT,인천,내항,2025-06-07,2025-06-10,42000,전화 요망
CMAU8617504,20FT,2100,KIT,광양,내항,2025-06-16,2025-06-21,40000,전화 요망
FSCU3196439,20FT,2400,TOC,부산,내항,2025-06-26,2025-07-01,42000,야간 불가
FSCU2559198,40HQ,4000,ICT,인천,내항,2025-06-03,2025-06-06,50000,빠른 픽업 가능
EMCU4518859,20FT,2500,HJIT,인천,외항,2025-06-22,,0,가격 문의 필요
FSCU9035739,40FT,3900,PCTC,평택,내항,2025-06-29,2025-07-02,42000,전화 요망
CMAU1459104,20FT,2500,SNCT,인천,외항,2025-06-16,,0,가격 문의 필요
FSCU1326643,20FT,2400,KIT,광양,내항,2025-06-03,2025-06-07,50000,전화 요망
MSCU7146052,40HQ,4100,PCTC,평택,내항,2025-06-10,2025-06-15,42000,빠른 픽업 가능
MSCU8340985,40HQ,3800,KIT,광양,내항,2025-06-17,2025-06-21,45000,전화 요망
TCLU1274605,40FT,3600,GWCT,광양,내항,2025-06-22,2025-06-27,50000,야간 불가
OOLU4336787,40HQ,3800,KIT,광양,내항,2025-06-13,2025-06-18,40000,야간 불가
EMCU8453590,40HQ,3900,PNCT,평택,내항,2025-06-11,2025-06-16,40000,빠른 픽업 가능
EMCU6629078,20FT,2500,IGCT,군산,내항,2025-06-12,2025-06-16,50000,전화 요망
CMAU2565930,40FT,3800,TOC,부산,내항,2025-06-08,2025-06-11,50000,야간 불가
OOLU4695255,40HQ,4200,PNCT,평택,내항,2025-06-01,2025-06-04,42000,전화 요망
ONEU3143432,40FT,3600,IFT,인천,내항,2025-06-15,2025-06-20,47000,야간 불가
YMLU4254406,40HQ,4100,E1CT,인천,내항,2025-06-09,2025-06-13,47000,전화 요망
HMMU3776103,20FT,2300,PCTC,평택,내항,2025-06-08,2025-06-11,40000,전화 요망
YMLU9050155,20FT,2300,E1CT,인천,내항,2025-06-29,2025-07-04,40000,확정 이후 연락
EMCU1631304,40HQ,3800,PNCT,평택,내항,2025-06-25,2025-06-28,50000,확정 이후 연락
FSCU9257144,20FT,2100,PCTC,평택,내항,2025-06-05,2025-06-09,45000,전화 요망
MAEU9098373,20FT,2500,HJIT,인천,외항,2025-06-21,,0,가격 문의 필요
FSCU8326014,40FT,3700,SNCT,인천,외항,2025-06-07,,0,가격 문의 필요
TRIU6722962,40HQ,3800,HJIT,인천,외항,2025-06-03,,0,가격 문의 필요
EMCU6598908,40HQ,3800,HJIT,인천,외항,2025-06-27,,0,가격 문의 필요
YMLU6946332,40FT,3800,GWCT,광양,내항,2025-06-14,2025-06-18,42000,전화 요망
TCLU3070792,40HQ,3900,ICT,인천,내항,2025-06-30,2025-07-04,42000,야간 불가
ONEU2193959,20FT,2200,UNCT,울산,내항,2025-06-02,2025-06-07,47000,확정 이후 연락
HMMU7973994,20FT,2400,E1CT,인천,내항,2025-06-25,2025-06-28,47000,확정 이후 연락
TCLU2737857,20FT,2100,SNCT,인천,외항,2025-06-01,,0,가격 문의 필요
HMMU2776711,20FT,2100,HBCT,부산,내항,2025-06-18,2025-06-22,40000,확정 이후 연락
ONEU9605200,40FT,3900,UNCT,울산,내항,2025-06-06,2025-06-09,50000,빠른 픽업 가능
MAEU5069732,40FT,4000,E1CT,인천,내항,2025-06-13,2025-06-18,50000,전화 요망
YMLU7663495,40HQ,3900,HJIT,인천,외항,2025-06-27,,0,가격 문의 필요
MSCU3923873,40HQ,3900,GWCT,광양,내항,2025-06-27,2025-06-30,40000,확정 이후 연락
EMCU1887326,40HQ,3800,IFT,인천,내항,2025-06-17,2025-06-21,40000,빠른 픽업 가능
ONEU1446129,20FT,2500,DGT,부산,외항,2025-06-25,,0,가격 문의 필요
YMLU8083286,20FT,2300,HBCT,부산,내항,2025-06-27,2025-07-01,47000,전화 요망
TRIU2448078,40FT,3600,PNCT,평택,내항,2025-06-12,2025-06-17,45000,확정 이후 연락
HMMU8784016,40HQ,3800,IFT,인천,내항,2025-06-28,2025-07-02,47000,빠른 픽업 가능
MAEU7324372,40FT,3700,DGT,부산,외항,2025-06-10,,0,가격 문의 필요
HMMU5588696,40FT,4000,PCTC,평택,내항,2025-06-16,2025-06-20,40000,확정 이후 연락
YMLU7592552,40HQ,3800,E1CT,인천,내항,2025-06-11,2025-06-15,40000,빠른 픽업 가능
YMLU2794707,40HQ,4100,PNC,부산,외항,2025-06-19,,0,가격 문의 필요
TCLU4648200,40FT,3700,HJIT,인천,외항,2025-06-20,,0,가격 문의 필요
HMMU1941521,40FT,4000,PNC,부산,외항,2025-06-17,,0,가격 문의 필요
HMMU3559504,40HQ,4100,HJIT,인천,외항,2025-06-13,,0,가격 문의 필요
YMLU6373421,40HQ,3900,SNCT,인천,외항,2025-06-22,,0,가격 문의 필요
ONEU1903751,20FT,2200,IFT,인천,내항,2025-06-17,2025-06-22,50000,빠른 픽업 가능
TRIU7523324,40HQ,3800,PNIT,부산,외항,2025-06-07,,0,가격 문의 필요
TRIU7295457,40FT,3600,SNCT,인천,외항,2025-06-14,,0,가격 문의 필요
HMMU8102173,20FT,2300,SNCT,인천,외항,2025-06-20,,0,가격 문의 필요
MSCU4578740,20FT,2100,HJIT,인천,외항,2025-06-20,,0,가격 문의 필요
ONEU9514279,40FT,4000,UNCT,울산,내항,2025-06-28,2025-07-03,40000,빠른 픽업 가능
CMAU4146054,40HQ,3900,KIT,광양,내항,2025-06-18,2025-06-22,42000,확정 이후 연락
ONEU1756333,20FT,2300,E1CT,인천,내항,2025-06-24,2025-06-29,47000,야간 불가
ONEU4490467,40HQ,3800,DGT,부산,외항,2025-06-22,,0,가격 문의 필요
EMCU4517361,40HQ,3900,HJIT,인천,외항,2025-06-11,,0,가격 문의 필요
TRIU6751233,40FT,3700,BCT,부산,외항,2025-06-18,,0,가격 문의 필요
CMAU3446761,40HQ,4100,IGCT,군산,내항,2025-06-20,2025-06-24,42000,확정 이후 연락
YMLU9335137,20FT,2400,ICT,인천,내항,2025-06-29,2025-07-02,40000,빠른 픽업 가능
HMMU2182929,40FT,3600,E1CT,인천,내항,2025-06-05,2025-06-09,42000,야간 불가
TRIU7956984,40HQ,3800,BCT,부산,외항,2025-06-20,,0,가격 문의 필요
EMCU3853732,40FT,4000,PNIT,부산,외항,2025-06-30,,0,가격 문의 필요
FSCU4131643,40FT,3900,ICT,인천,내항,2025-06-13,2025-06-18,50000,전화 요망
MSCU3229610,20FT,2500,PCTC,평택,내항,2025-06-14,2025-06-17,47000,야간 불가
MAEU1038721,40HQ,4000,BPTG,부산,내항,2025-06-06,2025-06-11,45000,확정 이후 연락
YMLU3609949,20FT,2200,IGCT,군산,내항,2025-06-04,2025-06-07,50000,빠른 픽업 가능
